,local_AA,local_CA,global_AA,global_CA,blosum_dist
0,0.554,0.204,0.737,0.564,-6.0
0,1.238,0.388,1.311,0.611,2.0
0,4.077,3.021,6.339,5.970,-72.0
0,3.808,1.700,3.956,2.758,-15.0
0,4.835,3.063,7.918,7.646,-141.8366963641292
0,0.544,0.154,0.906,0.589,7.924812503605781
0,4.367,3.011,8.582,8.092,-34.86917501586544
0,5.527,4.845,7.551,7.420,-69.65784284662087
0,2.980,1.701,3.380,2.054,-64.9834625295674
0,3.636,1.908,3.820,2.592,-16.0
0,3.200,1.126,3.815,1.603,-48.0
0,3.677,1.907,5.444,4.869,-20.0
0,5.035,3.301,6.317,4.407,-64.0
0,2.334,1.486,2.802,2.385,-90.0
0,2.701,1.534,2.978,2.071,-58.0
0,4.037,1.877,4.942,3.861,-60.0
0,0.387,0.126,0.465,0.339,6.0
0,3.047,1.483,3.293,2.053,8.0
0,,,,,0.0
0,2.477,1.046,3.273,2.077,-56.86917501586544
0,2.627,1.322,3.082,1.866,-29.0
0,4.686,3.032,5.090,4.562,-20.0
0,4.565,2.456,5.317,4.686,-72.0
0,3.968,2.470,5.039,3.284,-60.0
0,1.349,0.340,1.382,0.514,2.0
0,4.056,2.117,5.085,3.502,-36.0
0,3.967,2.691,4.629,3.261,-98.2676750447117
0,2.484,1.459,3.791,2.436,-14.0
0,4.662,2.042,6.020,4.967,-64.0
0,2.828,2.397,3.602,3.287,-107.77745004903863
0,3.361,2.132,3.658,2.613,-26.0
0,6.221,4.077,6.811,5.119,-76.10749561002055
0,1.710,1.091,2.882,2.168,-102.97977094150824
0,1.492,0.041,2.444,1.260,-5.0
0,1.764,0.978,3.417,2.474,-12.0
0,4.875,2.074,5.751,4.688,-103.87213211613135
0,4.782,2.874,5.419,4.071,-62.69205856195878
0,4.360,2.718,6.116,4.636,-33.28421251514428
0,4.889,2.954,6.088,3.920,-58.04820237218406
0,4.739,3.084,5.618,4.078,-26.0
0,1.079,0.411,1.424,1.204,-25.541209043760983
0,3.035,2.423,5.240,4.031,-24.0
0,1.738,0.337,1.888,1.072,-3.0
0,4.941,2.976,7.101,5.819,-68.0
0,2.187,0.750,2.437,1.168,0.0
0,4.050,2.519,4.960,3.523,-37.0
0,3.598,1.784,5.298,3.742,-66.56842503028857
0,4.547,3.802,5.525,5.126,-89.83535750584333
0,2.031,1.040,2.772,1.788,-42.0
0,4.164,2.110,4.555,3.081,-15.0
0,1.322,0.251,2.618,2.297,-33.0
0,7.683,6.472,13.707,12.785,-63.39850002884625
0,3.315,1.470,4.189,2.171,-67.3359147517335
0,2.952,1.662,4.492,2.682,-26.94436251225966
0,2.669,1.614,4.340,3.746,-54.284212515144276
0,2.781,0.428,3.882,0.791,-21.0
0,2.987,2.949,4.174,4.151,-42.0
0,0.874,0.219,0.886,0.276,12.0
0,2.637,2.034,8.445,7.577,0.0
0,4.044,3.761,9.326,9.850,-89.69205856195879
0,1.798,0.540,2.532,1.755,-30.11428751370197
0,4.541,3.110,10.242,8.775,-34.0
0,6.163,4.088,10.354,9.348,-40.0
0,1.562,0.770,3.318,2.112,-19.0
0,4.198,3.074,4.539,3.777,-57.058650025961626
0,3.111,0.984,3.890,1.540,-34.0
0,4.340,3.012,5.787,5.390,-82.0
0,3.114,1.829,3.676,2.096,2.0
0,1.075,0.330,1.196,0.544,-8.0
0,2.481,1.302,2.641,1.641,-9.509775004326938
0,7.942,6.081,11.557,10.408,-92.87712379549448
0,7.369,6.045,10.703,9.635,-66.56842503028857
0,6.728,4.566,9.219,7.742,-34.0
0,2.606,1.397,4.476,3.224,0.0
0,7.386,5.720,11.040,10.520,-95.19905189038185
0,3.879,2.102,4.818,3.450,-74.96391252091352
0,7.436,5.151,8.516,6.761,-139.52097998526924
0,4.400,2.460,4.946,3.594,-69.0
0,4.122,2.072,7.042,4.978,-60.22857502740394
0,4.952,2.021,6.495,3.768,-58.0
0,4.443,2.280,6.108,4.452,-50.0
0,2.696,2.095,4.337,3.996,-82.0
0,1.431,0.652,1.692,1.256,-50.718800023077
0,3.082,1.530,4.303,2.629,-82.718800023077
0,3.410,1.809,6.210,4.344,-53.88872502451932
0,0.916,0.410,0.990,0.590,-33.0
0,4.044,2.553,7.231,7.062,-69.65784284662087
0,1.051,0.202,1.115,0.412,2.584962500721156
0,4.085,1.847,7.766,5.523,-36.45413751658659
0,5.828,3.441,7.027,5.475,-70.0
0,3.856,2.168,6.298,4.515,-120.0
0,0.751,0.326,0.892,0.590,-33.0
0,2.807,1.872,3.006,2.699,-54.284212515144276
0,3.916,2.518,4.369,3.015,-37.0
0,3.300,1.577,3.904,2.748,-59.45413751658659
0,0.892,0.372,1.166,0.806,-19.651484454403228
0,3.357,2.143,3.996,2.982,-31.0
0,0.702,0.123,0.788,0.275,7.924812503605781
0,3.780,2.588,4.237,3.431,-29.0
0,4.827,3.265,7.037,5.233,-40.0
0,0.743,0.449,1.399,1.026,-61.76180828526729
0,5.321,2.484,7.668,5.018,-38.03910001730775
0,5.728,3.750,7.866,6.155,-89.83535750584333
0,1.294,0.592,1.767,1.234,-24.0
0,1.332,0.315,1.408,0.530,2.0
0,6.824,4.189,10.460,8.860,-27.0
0,4.087,2.120,4.534,2.529,-122.91133951083242
0,0.842,0.403,0.926,0.631,-33.0
0,5.676,2.570,6.132,3.422,-29.0
0,3.209,1.053,3.817,1.640,-48.0
0,1.153,0.398,1.241,0.697,2.0
0,2.009,0.035,3.861,0.928,2.0
0,3.553,1.374,3.750,1.827,-27.0
0,0.939,0.248,1.483,1.111,-33.0
0,2.744,0.731,3.583,2.314,-54.0
0,3.181,1.930,3.735,2.594,-15.0
0,3.500,3.050,6.038,4.743,-64.56916320732489
0,2.587,1.617,3.401,2.818,-55.47368752524047
0,4.891,2.946,5.876,3.990,-41.20902501875006
0,4.506,2.712,7.595,7.328,-41.0
0,7.656,4.874,10.250,8.950,-126.7970000576925
0,3.677,2.005,4.395,3.021,-32.0
0,3.939,2.072,6.831,5.993,-57.058650025961626
0,5.373,4.297,9.011,8.185,-64.62406251802891
0,1.642,1.409,1.818,1.786,-60.0
0,0.812,0.090,0.888,0.153,6.0
0,1.876,1.180,3.482,2.573,-12.0
0,0.846,0.276,0.942,0.399,-16.0
0,2.030,0.698,2.197,1.258,-62.0
0,3.130,2.277,4.961,4.389,-89.83535750584333
0,4.372,2.007,5.973,3.514,-17.0
0,1.112,0.145,1.144,0.253,6.0
0,4.117,3.401,8.856,7.643,-20.0
0,3.137,2.151,3.793,3.161,-26.94436251225966
0,1.046,0.415,1.971,1.718,-12.965784284662089
0,5.228,4.592,6.699,6.362,-58.95445336320969
0,4.350,2.303,5.791,3.526,-37.150849518197795
0,0.836,0.366,1.033,0.605,-33.0
0,2.759,1.303,3.247,2.267,-21.0
0,1.675,1.273,3.889,3.733,-103.39850002884624
0,2.730,1.491,3.316,1.802,-20.60451250937503
0,6.181,2.972,7.313,5.262,-19.0
0,2.194,1.541,2.596,1.807,-84.0
0,1.117,0.133,1.241,0.317,6.0
0,4.385,2.436,6.227,3.972,-87.8887250245193
0,2.657,1.803,4.459,3.249,-28.0
0,3.816,2.350,5.320,3.627,-50.718800023077
0,3.653,2.989,4.249,4.384,-13.0
0,4.913,3.078,7.800,6.503,-50.0
0,2.124,0.694,2.359,1.371,-32.0
0,5.881,4.372,8.289,7.138,-80.13383752235583
0,2.747,2.136,3.717,3.600,-26.0
0,4.100,2.205,4.313,3.015,-80.13383752235583
0,5.978,4.672,7.075,5.892,-98.2676750447117
0,4.586,3.704,6.453,6.174,-69.65784284662087
0,2.942,1.726,3.105,2.337,-3.0
0,7.942,6.578,13.391,12.063,-88.0
0,2.163,1.689,2.445,2.134,-49.13383752235585
0,2.053,0.554,2.750,0.915,-5.0
0,2.338,1.503,4.234,4.068,-16.0
0,4.548,3.024,5.117,3.840,-131.45840150821732
0,1.280,0.906,1.383,1.078,-20.89735285398626
0,3.779,1.939,4.597,3.624,22.844129532345622
0,4.512,1.351,4.927,1.636,-38.0
0,2.066,1.050,2.498,1.864,-34.0
0,2.590,2.193,3.514,3.244,-26.0
0,4.042,2.150,6.056,4.831,-95.19905189038185
0,0.899,0.343,1.968,1.543,-12.67970000576925
0,2.064,0.740,4.129,2.877,-20.60451250937503
0,4.912,2.744,8.996,6.651,-53.339743519094476
0,3.569,2.174,6.663,5.522,-72.99122797349771
0,1.824,1.025,1.944,1.141,6.965784284662087
0,2.448,1.207,3.058,2.562,-31.019550008653873
0,2.824,0.468,3.829,1.037,3.0
0,3.679,2.568,5.223,3.900,-30.0
0,,,,,-3.0
0,2.531,1.131,2.626,1.555,-21.0
0,3.423,2.431,3.843,3.567,-39.0
0,2.489,1.742,3.188,2.393,-53.88872502451932
0,6.004,4.315,8.956,8.399,-81.26748332105768
0,2.791,1.879,2.989,3.027,-34.0
0,4.128,2.590,5.769,4.602,-66.60791492653966
0,3.896,3.061,4.470,3.750,-31.699250014423125
0,2.570,1.897,2.851,2.928,-34.0
0,2.773,0.759,3.412,1.294,-31.0
0,5.298,3.180,7.045,5.636,-62.039100017307746
0,1.004,0.519,1.520,1.018,-43.18506523353572
0,5.016,2.958,5.282,3.235,-32.0
0,3.514,2.382,4.741,3.839,-17.0
0,4.215,2.151,6.092,4.324,-58.64361252668278
0,5.351,3.477,6.936,5.071,-78.0
0,3.802,2.369,4.676,3.685,-44.37895002019238
0,5.368,2.457,6.767,5.248,-53.88872502451932
0,2.978,2.628,3.725,3.450,-64.9834625295674
0,1.343,0.515,1.473,0.828,-18.0
0,1.627,0.657,3.559,2.337,-52.0
0,6.529,3.586,8.095,5.897,-106.67948703818895
0,5.966,5.522,10.451,9.699,-86.0
0,3.774,1.974,5.566,3.652,-87.8887250245193
0,2.961,1.102,3.484,1.901,-28.529325012980813
0,2.980,1.848,3.381,2.727,-87.8887250245193
0,5.632,2.575,8.968,7.161,-85.9113395108324
0,3.428,1.450,4.682,2.448,-31.699250014423125
0,5.604,4.527,8.585,7.638,-28.0
0,4.257,3.800,6.046,6.007,-90.0
0,2.747,1.338,2.943,2.247,-28.0
0,3.205,1.430,3.893,2.880,-60.22857502740394
0,1.428,0.495,1.699,1.113,-9.509775004326938
0,2.950,1.379,3.583,1.782,-26.94436251225966
0,4.474,3.568,9.524,8.007,-26.0
0,1.329,0.322,1.398,0.504,2.0
0,1.141,0.532,1.397,1.204,-32.0
0,2.008,1.220,2.331,1.817,-23.0
0,3.395,1.839,4.424,2.740,-64.0
0,2.241,0.709,2.317,1.073,-31.0
0,4.835,3.632,6.603,5.628,-139.8135375281251
0,3.332,2.540,4.336,3.645,-67.3359147517335
0,4.942,4.753,8.704,10.139,-80.0
0,6.559,4.300,10.685,9.210,-58.0
0,5.085,4.260,9.662,9.577,-87.02800258378574
0,5.670,3.057,10.044,8.925,-80.0
0,5.577,3.202,6.929,4.605,-58.64361252668278
0,4.035,2.889,5.150,4.493,-99.0
0,5.588,3.909,8.175,8.165,-131.45840150821732
0,1.290,0.241,1.327,0.358,5.0
0,1.619,0.901,1.929,1.498,-62.0
0,3.959,2.228,4.252,2.936,-71.97977094150822
0,3.625,2.277,4.200,3.357,-22.0
0,4.132,2.674,7.472,5.567,-74.0
0,1.529,0.456,1.791,0.753,-2.0
0,3.977,2.369,5.125,3.704,-74.96391252091352
0,3.487,1.114,5.338,2.424,-20.60451250937503
0,5.844,4.215,10.751,8.787,-92.87712379549448
0,3.951,2.795,5.198,4.234,-36.0
0,4.693,3.150,6.613,5.138,-61.813537528125096
0,0.699,0.294,0.917,0.863,-5.614709844115208
0,4.997,2.751,5.669,3.768,-112.29419688230416
0,6.569,5.729,12.197,11.744,-63.39850002884625
0,3.614,1.691,3.926,2.156,-53.40434618240933
0,2.283,1.086,4.261,3.305,-39.0
0,1.786,1.055,2.458,2.001,-29.0
0,5.104,2.903,5.840,3.978,-67.3765181293825
0,2.516,1.288,3.604,2.571,-103.39850002884624
0,6.746,4.867,10.323,8.650,-80.0
0,1.825,0.870,4.317,3.255,-30.0
0,4.196,2.543,5.189,3.942,-53.88872502451932
0,1.099,0.221,1.204,0.556,2.584962500721156
0,2.327,1.404,3.566,2.771,-28.0
0,2.963,1.782,3.421,2.497,-38.0
0,3.831,2.000,4.953,3.823,-7.0
0,4.433,2.255,5.987,3.864,-6.0
0,1.065,0.290,1.286,0.708,1.5849625007211563
0,4.454,2.146,5.940,4.250,-43.94436251225965
0,4.131,2.445,5.057,3.475,-81.41329273967052
0,1.064,0.312,1.315,0.655,6.0
0,3.385,2.195,3.990,3.150,-54.0
0,4.063,2.057,4.865,4.104,-30.0
0,3.429,2.675,4.192,5.100,-82.0
0,5.551,3.816,6.549,4.786,-27.863137138648348
0,1.777,0.436,1.963,0.972,-61.76180828526729
0,2.663,1.043,3.450,1.987,-102.97977094150824
0,1.831,0.689,2.369,1.488,-31.0
0,2.292,1.411,2.670,2.304,-27.0
0,5.932,4.690,11.514,10.218,-80.0
0,5.125,3.051,6.414,4.179,-69.79398751947122
0,5.735,2.763,9.126,7.632,-49.13383752235585
0,3.087,2.196,3.827,3.210,-80.13383752235583
0,1.204,0.386,2.131,1.960,-28.679700005769252
0,5.253,3.160,6.373,4.955,-148.0175887256437
0,3.852,2.466,7.624,7.067,-37.0
0,4.873,3.738,5.630,4.834,-88.81055323538621
0,1.410,0.952,2.278,2.137,-7.0
0,1.339,0.733,1.457,0.978,-23.774437510817343
0,2.269,1.246,2.885,2.011,-46.43856189774724
0,3.827,1.426,3.901,1.577,-42.79398751947122
0,2.878,1.879,4.421,2.759,-53.40434618240933
0,3.708,1.589,6.333,5.752,-50.718800023077
0,2.639,1.885,3.253,2.329,-14.0
0,3.932,2.119,4.701,3.434,-99.0
0,1.021,0.781,1.783,1.766,-72.37895002019238
0,5.926,3.991,7.434,5.987,-41.3594000115385
0,7.309,5.063,12.178,10.450,-63.39850002884625
0,3.751,2.841,4.950,4.230,-28.529325012980813
0,7.648,5.952,8.999,8.453,-46.0
0,2.813,1.385,3.358,1.882,-19.0
0,2.532,2.092,2.761,2.477,-33.28421251514428
0,4.434,1.846,6.465,5.094,-42.79398751947122
0,3.492,1.853,4.953,4.001,-55.47368752524047
0,4.752,3.645,5.541,5.179,-89.83535750584333
0,3.654,2.283,6.487,5.503,-16.0
0,7.060,4.870,14.292,13.391,-105.9834625295674
0,2.409,1.130,2.669,1.416,-20.0
0,6.294,4.447,8.102,6.468,-100.37895002019238
0,1.652,0.047,3.148,2.305,6.0
0,3.345,1.989,4.059,3.076,-87.0
0,6.523,4.455,13.896,12.931,-53.88872502451932
0,1.173,0.611,2.122,2.264,-60.94436251225966
0,5.201,3.364,5.799,3.826,-58.0
0,6.100,4.692,7.964,6.730,-31.0
0,1.572,0.452,2.148,1.149,-34.0
0,1.036,0.228,1.352,0.830,1.0
0,1.802,1.151,2.239,1.846,-19.0
0,4.019,2.868,6.468,4.554,-44.91767875292167
0,3.791,2.949,4.959,5.260,-41.0
0,5.193,4.023,6.234,5.167,-27.0
0,2.615,1.674,3.095,2.375,-23.774437510817343
0,2.101,0.480,2.140,0.768,-23.0
0,0.493,0.087,1.058,0.934,17.0
0,1.740,0.204,2.302,0.815,-9.509775004326938
0,4.539,2.265,5.905,4.713,-42.0
0,0.774,0.472,0.889,0.704,-39.302968908806456
0,5.861,3.788,8.420,5.370,-33.0
0,2.223,1.192,2.768,1.718,-41.20902501875006
0,1.435,0.851,3.720,3.374,-2.0
0,1.719,1.075,2.457,1.953,-29.0
0,5.397,3.853,9.164,7.200,-84.0
0,1.561,0.269,1.710,0.675,-14.0
0,4.469,2.781,5.320,4.239,-38.03910001730775
0,2.087,0.724,2.378,1.351,-32.0
0,6.801,4.341,8.334,6.665,-95.19905189038185
0,2.998,2.582,3.918,3.644,-64.9834625295674
0,2.869,1.810,3.271,2.962,-38.0
0,3.673,2.540,4.612,4.218,-64.9834625295674
0,4.460,2.425,6.222,4.028,-87.8887250245193
0,6.259,2.834,10.166,7.343,-28.0
0,2.768,2.058,5.717,4.737,-18.0
0,3.669,2.029,4.440,3.380,-49.13383752235585
0,4.028,2.293,4.514,3.031,-9.509775004326938
0,1.865,0.951,2.007,1.065,6.965784284662087
0,1.815,0.297,2.003,0.875,-46.0
0,1.884,0.841,2.118,0.926,-14.0
0,1.308,0.959,1.560,1.268,0.0
0,3.354,1.091,3.896,1.602,-48.0
0,3.723,2.581,5.947,4.495,-58.04820237218406
0,2.622,1.330,3.170,2.586,-31.019550008653873
0,4.460,2.892,5.489,4.711,-34.86917501586544
0,1.579,1.375,2.025,2.124,-2.0
0,2.484,1.738,3.763,3.560,-34.0
0,1.585,0.486,2.698,2.132,-52.0
0,1.081,0.194,2.026,1.231,3.0
0,2.453,1.766,3.790,2.950,-84.22064766172812
0,2.496,1.037,4.053,2.778,-52.303762523798156
0,0.586,0.192,0.742,0.640,-6.0
0,2.006,0.370,2.369,0.684,-18.0
0,6.755,5.533,11.083,10.616,-78.0
0,5.941,3.908,6.896,5.796,-77.54887502163469
0,3.114,1.127,4.363,2.381,-11.0
0,1.366,0.366,1.786,0.840,4.643856189774724
0,2.048,1.045,2.683,1.632,-28.529325012980813
0,5.717,4.237,7.536,6.589,-74.30169903639559
0,3.279,2.158,3.608,2.639,-64.62406251802891
0,1.850,0.845,2.158,1.346,-74.30169903639559
0,4.479,2.421,4.641,2.650,-47.548875021634686
0,2.048,0.882,2.723,1.685,-44.11663380285988
0,4.024,1.611,4.441,1.925,-27.0
0,7.330,5.513,10.684,10.200,-78.0
0,2.636,1.554,3.424,2.033,-16.0
0,2.349,1.429,3.129,2.449,-31.699250014423125
0,2.053,0.649,2.551,1.523,1.0
0,0.919,0.255,1.138,0.662,1.0
0,5.155,2.197,6.245,4.048,-111.01319154423277
0,3.676,1.570,4.513,2.870,-29.0
0,6.349,5.227,7.551,7.191,-57.058650025961626
0,2.515,1.372,3.787,3.683,-54.0
0,2.124,1.053,2.704,1.915,-21.0
0,2.585,2.093,2.823,2.544,-33.28421251514428
0,3.490,2.316,5.486,5.083,-98.22857502740393
0,3.282,1.570,4.053,2.779,-28.529325012980813
0,4.055,2.366,9.810,8.618,-48.0
0,3.489,1.992,5.039,3.868,-49.13383752235585
0,4.256,2.567,5.237,4.646,-64.9834625295674
0,4.326,3.491,4.764,4.491,-112.29419688230416
0,3.705,2.903,4.528,3.619,-26.0
0,2.625,1.504,7.572,7.117,-50.18947501009619
0,4.665,2.935,5.529,3.866,-63.39850002884625
0,4.999,3.331,5.372,4.286,-41.20902501875006
0,0.622,0.149,0.906,0.882,17.0
0,2.357,1.625,3.875,3.154,-74.30169903639559
0,0.667,0.276,1.407,1.032,-5.614709844115208
0,2.648,1.967,2.964,3.231,-34.0
0,4.534,2.460,5.059,2.922,-64.9834625295674
0,0.953,0.305,1.258,0.717,6.0
0,2.857,1.871,3.692,3.533,-17.0
0,1.542,0.255,1.807,0.707,-10.339850002884624
0,1.466,0.578,1.992,1.729,-14.0
0,1.798,0.525,2.937,2.475,-51.082418087521965
0,5.263,3.128,7.367,4.799,-48.760489992634604
0,3.592,2.552,4.840,4.527,-82.0
0,3.050,2.146,3.209,2.722,-69.65784284662087
0,3.740,2.805,5.484,4.843,-27.0
0,5.655,3.418,8.128,7.030,-63.39850002884625
0,4.604,3.064,10.868,9.311,-15.0
0,5.512,4.202,7.897,7.632,-85.58797503894245
0,1.322,0.313,1.392,0.570,-21.0
0,4.454,1.982,6.525,4.260,-42.79398751947122
0,1.059,0.416,1.208,0.557,-13.0
0,1.735,0.905,2.430,1.575,-42.0
0,0.727,0.220,1.047,0.752,21.0
0,4.344,1.953,6.131,4.019,-38.03910001730775
0,3.597,1.758,3.811,2.233,-109.48684196024657
0,5.383,2.844,7.114,4.750,-95.19905189038185
0,4.003,2.697,7.281,6.527,-110.94737505048094
0,4.082,2.753,4.484,3.959,2.321928094887362
0,3.710,2.771,6.569,6.627,-57.058650025961626
0,1.645,0.659,2.272,1.715,-2.0
0,3.642,2.163,3.964,2.951,-28.0
0,5.284,4.271,5.878,5.171,-81.26748332105768
0,4.696,1.749,5.191,2.149,-78.0
0,2.132,1.443,2.678,2.153,-21.0
0,4.749,2.536,6.342,3.710,-80.0
0,2.333,1.599,3.678,2.492,-41.79470570797252
0,3.397,2.211,3.687,3.181,-42.79398751947122
0,2.923,1.474,4.022,2.975,-48.0
0,4.424,3.987,8.418,8.120,-84.22064766172812
0,3.616,1.569,4.435,3.077,-19.0
0,3.041,0.973,5.466,3.601,-3.1699250014423126
0,3.948,1.805,4.480,2.253,-98.2676750447117
0,3.198,1.766,3.843,2.057,2.0
0,4.723,2.603,5.161,2.884,-71.97977094150822
0,3.236,2.021,3.593,2.295,-27.0
0,2.734,1.559,3.871,2.771,-82.718800023077
0,6.132,4.397,8.349,7.452,-26.0
0,1.146,0.113,1.184,0.167,6.0
0,3.300,2.659,5.859,5.286,-29.0
0,1.121,0.129,1.224,0.383,2.0
0,0.838,0.199,1.199,0.567,6.0
0,,,,,-63.39850002884625
0,1.147,0.477,1.479,1.036,-33.0
0,2.675,1.454,2.942,1.827,-34.59431618637298
0,3.527,1.663,3.823,1.904,-22.0
0,2.242,1.409,2.616,1.626,6.0
0,3.514,2.069,4.170,3.571,-17.0
0,1.786,0.369,2.115,0.585,5.0
0,1.241,0.364,1.518,0.865,0.0
0,2.657,1.932,3.262,2.940,-103.87213211613135
0,2.724,0.159,4.706,1.468,-17.0
0,3.342,1.863,4.444,2.658,-30.0
0,2.708,1.697,3.631,2.854,-67.3359147517335
0,7.195,5.093,14.443,13.411,-105.9834625295674
0,5.248,3.961,7.816,6.762,-117.28722505336556
0,4.279,2.351,4.904,3.062,-112.29419688230416
0,4.188,2.466,4.956,3.562,-95.64361252668277
0,4.593,3.388,5.200,4.925,-95.19905189038185
0,4.380,3.078,7.365,7.079,-111.15338753100971
0,1.820,1.609,3.112,3.086,-66.56842503028857
0,4.336,3.094,4.959,3.705,-113.73835003173087
0,2.041,1.553,3.467,3.238,-22.0
0,3.531,1.963,4.066,2.379,4.754887502163469
0,5.097,2.896,8.879,8.014,-53.88872502451932
0,3.644,2.280,4.155,2.568,-90.0
0,3.211,1.837,4.082,3.259,-24.0
0,4.210,3.270,5.309,4.911,-53.40434618240933
0,2.532,0.877,3.187,1.462,2.0
0,3.589,2.014,3.939,2.407,-23.0
0,5.944,3.666,7.899,5.104,-48.760489992634604
0,4.583,2.897,8.400,7.497,-95.19905189038185
0,3.485,1.842,3.959,2.372,-10.0
0,5.017,3.509,6.314,5.818,-22.0
0,4.452,3.563,10.586,9.709,-40.0
0,0.741,0.444,1.009,1.018,2.0
0,0.804,0.050,0.891,0.426,2.0
0,3.372,2.689,7.627,6.958,-81.41329273967052
0,2.795,1.772,3.043,2.442,-90.0
0,2.953,1.980,5.410,5.081,-4.0
0,7.857,6.706,12.066,11.017,-105.9834625295674
0,4.281,2.015,4.470,2.275,-7.0
0,4.618,3.494,5.126,4.098,-131.45840150821732
0,0.773,0.285,0.815,0.326,3.1699250014423126
0,5.768,3.368,5.942,3.604,-75.79858289555531
0,4.115,2.161,5.021,3.123,-37.150849518197795
0,6.724,3.925,8.164,5.480,-53.88872502451932
0,4.897,2.488,8.346,6.230,-30.0
0,4.997,2.492,6.269,4.388,-6.0
0,4.828,2.988,7.077,5.382,-41.0
0,2.957,1.844,3.234,2.424,-32.0
0,4.610,2.074,7.192,6.106,-33.28421251514428
0,1.814,0.758,2.331,1.396,-31.0
0,3.018,1.686,4.207,3.114,-76.62362713128296
0,7.173,4.642,11.250,10.201,-37.0
0,1.971,1.745,2.446,2.683,-22.0
0,4.368,4.411,8.458,8.454,-40.0
0,5.295,3.414,6.681,5.568,-103.87213211613135
0,5.157,2.827,6.080,4.300,-48.760489992634604
0,1.990,1.092,2.414,1.882,-29.0
0,3.735,1.488,4.481,3.225,-87.0
0,4.662,2.338,7.623,5.376,-62.69205856195878
0,4.160,2.012,5.252,3.288,-74.0
0,1.514,0.276,1.963,0.844,-14.0
0,4.581,3.003,5.713,4.632,-63.39850002884625
0,1.980,1.005,2.432,1.597,-18.0
0,5.955,4.648,11.007,9.154,-42.0
0,3.396,1.453,3.896,2.754,-2.0
0,4.679,2.799,8.115,7.499,-38.0
0,3.523,2.143,4.565,3.804,-13.0
0,5.350,3.610,7.475,4.632,-33.0
0,5.214,3.397,5.743,3.970,-75.79858289555531
0,3.506,2.137,3.803,2.455,-92.87712379549448
0,2.223,1.291,2.309,1.404,-30.0
0,2.483,1.908,3.209,3.177,-67.20902501875005
0,1.305,0.290,1.372,0.480,2.0
0,4.131,3.378,4.386,4.204,-112.29419688230416
0,1.797,0.551,2.597,1.482,6.965784284662087
0,5.830,2.918,6.441,3.521,-58.64361252668278
0,1.040,0.253,1.168,0.570,1.5849625007211563
0,4.810,2.589,5.898,4.360,-28.529325012980813
0,4.965,3.311,5.212,4.096,-41.20902501875006
0,5.057,2.618,5.224,3.193,-26.0
0,4.024,2.549,7.598,6.916,-57.058650025961626
0,3.483,2.282,3.606,2.635,-20.0
0,5.784,4.000,11.825,9.233,-40.0
0,3.845,2.643,6.301,4.291,-38.03910001730775
0,2.480,0.978,3.393,2.469,-62.69205856195878
0,2.628,1.647,2.872,2.266,-81.26748332105768
0,4.608,3.270,5.555,4.308,-39.62406251802891
0,1.404,0.140,2.192,1.678,-2.0
0,1.104,0.240,1.160,0.404,-16.0
0,2.408,1.912,3.367,3.371,-21.0
0,2.795,1.806,3.203,2.250,-23.0
0,1.752,0.959,1.999,1.235,0.0
0,1.674,1.471,4.579,3.920,-75.79858289555531
0,4.452,3.004,5.272,4.482,-41.0
0,1.101,0.113,1.219,0.506,2.0
0,3.892,1.691,4.102,1.860,-22.0
0,3.802,2.167,5.140,3.260,-41.20902501875006
0,4.240,2.819,5.133,3.822,-44.0
0,6.363,3.882,9.611,8.568,-27.0
0,4.835,2.036,5.217,2.750,-74.0
0,5.295,3.394,6.720,6.084,-85.9113395108324
0,1.469,0.659,5.910,6.049,4.0
0,4.943,2.719,9.124,7.435,-49.13383752235585
0,2.350,1.631,2.625,1.793,-14.0
0,3.169,1.194,3.878,1.631,-80.0
0,5.439,2.406,8.466,6.756,-39.0
0,8.769,7.008,15.879,15.668,-38.03910001730775
