,local_AA,local_CA,global_AA,global_CA,blosum_dist
0,3.028,1.665,3.598,2.080,-4.754887502163469
0,2.240,1.374,2.725,1.677,-5.0
0,2.737,0.273,2.840,1.037,-3.0
0,5.424,4.007,9.866,7.733,-11.229419688230417
0,6.044,3.271,6.950,4.742,-27.34823416925963
0,4.487,2.211,5.598,3.323,-1.0
0,2.206,0.705,2.462,1.546,-2.0
0,0.977,0.400,1.237,1.099,-8.0
0,4.809,2.999,5.614,4.253,-21.0
0,1.991,1.647,2.497,2.058,-9.287712379549449
0,5.583,3.267,7.260,5.200,-6.339850002884625
0,3.507,1.387,4.572,2.201,-2.0
0,4.216,3.086,5.002,4.532,-7.924812503605781
0,4.446,2.925,6.633,6.075,-7.924812503605781
0,2.125,1.226,2.880,1.595,-2.0
0,1.074,0.228,1.192,0.270,8.0
0,0.927,0.401,1.152,0.910,9.0
0,5.360,3.479,6.159,4.595,-4.0
0,1.026,0.269,1.163,0.515,8.0
0,1.894,0.305,2.129,0.405,15.0
0,2.250,1.883,3.689,3.521,-9.287712379549449
0,3.995,2.653,5.096,4.065,-9.509775004326938
0,2.096,1.145,2.713,1.313,-6.339850002884625
0,7.616,6.388,12.966,12.176,-27.0
0,3.000,1.533,3.741,2.930,-2.0
0,3.188,2.399,3.631,2.916,-9.287712379549449
0,5.252,2.666,7.114,5.904,-9.509775004326938
0,6.108,3.700,9.461,7.811,-15.509775004326936
0,3.821,2.198,6.059,4.785,-9.0
0,2.372,1.365,3.453,2.589,7.924812503605781
0,2.066,1.438,2.426,1.663,11.60964047443681
0,4.488,3.051,5.107,4.469,-15.0
0,2.831,2.542,3.327,3.180,-18.094737505048094
0,3.286,1.554,4.071,3.711,-1.0
0,2.970,1.279,5.001,3.160,-6.0
0,1.447,0.061,2.359,1.136,7.0
0,5.133,2.925,5.992,4.035,-4.0
0,1.302,0.473,1.416,0.760,2.0
0,3.905,1.632,5.937,2.985,-2.0
0,1.345,0.631,1.702,1.284,3.0
0,3.689,3.669,4.932,5.109,-6.339850002884625
0,1.058,0.197,1.144,0.491,4.0
0,3.664,2.520,4.800,3.243,-6.0
0,7.763,5.590,9.871,7.466,-10.0
0,5.295,3.077,7.860,7.224,-19.931568569324178
0,5.418,3.315,6.832,4.464,-13.931568569324174
0,3.520,2.317,4.152,3.368,-10.339850002884624
0,1.603,0.672,1.744,0.792,-1.0
0,2.455,1.562,2.986,1.932,-6.0
0,4.479,3.127,6.410,6.050,-4.0
0,2.466,0.796,4.012,3.107,5.0
0,5.519,4.084,7.464,7.542,-7.924812503605781
0,1.879,0.749,2.167,0.988,6.0
0,0.655,0.194,0.682,0.294,11.094737505048094
0,4.766,3.329,9.792,9.225,-9.509775004326938
0,2.567,1.597,3.195,1.985,-6.0
0,4.659,3.025,6.771,5.282,-8.0
0,4.848,2.404,10.076,7.280,-15.509775004326936
0,2.559,1.596,2.970,2.587,-7.0
0,0.663,0.279,1.127,0.831,6.0
0,3.174,1.953,5.141,3.585,-15.509775004326936
0,4.237,3.257,6.687,6.067,-4.0
0,4.318,2.665,4.614,3.201,-5.0
0,1.133,0.461,1.460,0.820,7.0
0,2.516,1.028,2.850,1.525,-2.0
0,5.768,3.797,16.980,16.576,-11.60964047443681
0,2.626,0.939,3.204,1.404,6.0
0,2.607,1.629,3.753,2.824,-3.0
0,0.966,0.155,1.019,0.306,6.965784284662087
0,8.205,7.324,12.478,11.988,-27.0
0,4.777,3.967,6.274,5.483,-12.92481250360578
0,2.432,0.787,2.907,1.412,-3.0
0,2.120,1.212,2.566,1.488,-4.754887502163469
0,4.438,1.679,4.894,3.189,-12.92481250360578
0,3.262,2.141,4.029,3.320,5.0
0,5.232,4.464,6.359,6.380,-4.0
0,3.636,2.859,4.628,4.529,-16.844129532345626
0,2.045,0.694,2.209,1.247,-10.0
0,1.965,1.183,2.560,2.087,5.0
0,1.527,1.007,1.843,1.491,-6.339850002884625
0,1.608,0.224,1.852,0.662,2.0
0,4.801,2.242,5.443,2.735,-8.0
0,2.557,0.895,2.937,1.474,-4.754887502163469
0,1.400,0.748,1.648,0.935,-5.0
0,4.962,2.702,5.580,3.822,-4.0
0,2.806,1.825,4.126,3.843,3.0
0,0.982,0.224,1.156,0.505,3.1699250014423126
0,1.183,0.455,1.337,0.935,-3.0
0,2.731,0.717,3.307,1.341,2.0
0,4.926,3.139,6.779,4.307,-7.924812503605781
0,1.855,0.522,3.128,2.194,-3.1699250014423126
0,4.896,2.876,6.931,5.151,-2.0
0,2.765,1.601,3.346,1.963,-4.643856189774724
0,4.788,3.126,6.315,4.047,-7.924812503605781
0,4.172,3.582,5.766,5.316,-12.0
0,4.361,2.572,5.730,4.255,-9.287712379549449
0,5.462,3.618,6.552,5.101,-10.0
0,5.123,3.087,6.759,5.006,-3.0
0,2.622,0.540,4.077,1.548,-4.643856189774724
0,4.724,2.584,6.352,4.355,-3.0
0,1.975,0.936,3.017,2.232,-3.0
0,2.318,1.284,2.932,1.724,-5.0
0,5.138,3.013,6.545,4.752,-12.92481250360578
0,2.188,1.462,2.338,1.945,-6.0
0,1.399,0.331,1.581,0.745,7.0
0,3.759,2.496,5.238,4.153,-2.0
0,0.658,0.232,1.113,0.570,7.754887502163468
0,3.746,2.243,5.208,3.500,-4.0
0,1.109,0.316,1.838,1.110,-6.0
0,2.442,1.912,3.419,3.582,-6.0
0,1.480,0.367,1.664,0.723,4.0
0,4.108,2.545,4.761,3.598,-5.0
0,4.434,2.548,8.076,6.341,-11.60964047443681
0,3.152,1.519,5.495,4.277,-1.5849625007211563
0,1.126,0.173,1.291,0.481,8.0
0,2.075,0.475,2.872,1.374,4.0
0,3.686,2.932,3.999,3.631,-5.0
0,4.362,2.884,6.035,5.971,-13.931568569324174
0,2.929,2.163,3.968,3.794,-9.287712379549449
0,2.174,1.044,2.834,2.114,-4.643856189774724
0,4.292,2.290,9.042,9.330,-4.0
0,3.423,2.651,4.045,3.268,-12.0
0,7.636,6.108,12.399,11.983,-12.92481250360578
0,1.983,0.646,3.293,2.060,-6.965784284662087
0,0.776,0.129,1.012,0.614,8.0
0,0.965,0.232,1.035,0.527,9.287712379549449
0,3.108,0.654,4.369,1.523,0.0
0,1.298,0.420,1.474,0.736,-3.1699250014423126
0,5.473,5.169,7.120,7.813,-13.931568569324174
0,6.396,5.047,10.653,10.015,-15.849625007211563
0,4.857,2.658,8.524,8.922,-6.339850002884625
0,3.191,2.261,3.899,3.242,20.89735285398626
0,2.285,1.045,2.755,1.594,-1.0
0,3.274,1.309,5.879,4.150,-6.0
0,5.568,3.332,7.009,4.460,-2.0
0,1.624,0.759,3.802,3.683,7.754887502163468
0,7.641,5.977,12.437,12.313,-12.92481250360578
0,1.110,0.336,1.675,0.882,6.0
0,1.309,0.224,1.448,0.436,5.0
0,3.546,1.729,4.110,2.542,-4.0
0,2.350,1.723,1.821,1.099,
0,4.331,2.299,4.654,2.972,-4.0
0,5.157,3.685,5.849,5.186,-4.754887502163469
0,1.852,0.892,3.021,2.214,-6.339850002884625
0,3.892,2.400,5.065,3.997,-2.0
0,1.111,0.238,1.381,0.762,-3.1699250014423126
0,3.374,0.823,4.595,2.397,-3.0
0,4.829,3.333,5.508,5.226,-16.844129532345626
0,2.307,1.533,2.584,2.055,-4.754887502163469
0,4.548,2.913,6.659,5.733,-8.0
0,1.538,0.393,1.911,1.078,6.0
0,4.319,2.297,4.992,3.214,-6.0
0,4.231,3.502,5.591,5.731,-5.0
0,1.313,1.034,1.379,1.291,4.0
0,1.997,1.051,2.811,2.266,-4.643856189774724
0,1.860,0.953,2.848,1.719,-6.339850002884625
0,5.160,2.254,5.517,3.120,-8.0
0,5.085,3.818,8.114,8.362,-22.458839376460833
0,4.748,2.882,5.170,3.692,-4.0
0,0.637,0.112,0.763,0.508,11.094737505048094
0,5.939,4.186,9.355,8.881,-26.651484454403224
0,0.735,0.288,1.443,1.014,12.0
0,,,,,10.0
0,2.764,2.057,3.630,3.289,25.903078026987647
0,5.345,2.447,5.866,4.352,6.0
0,1.496,0.497,2.118,1.055,0.0
0,3.428,1.813,4.433,3.271,-10.0
0,3.030,1.870,4.143,2.722,-4.0
0,0.855,0.380,0.936,0.577,6.0
0,0.998,0.333,1.467,0.822,8.0
0,8.983,7.481,18.223,17.476,-13.931568569324174
0,0.742,0.160,0.816,0.345,7.0
0,5.161,4.319,9.644,8.674,-5.0
0,5.127,4.310,7.057,6.477,-2.0
0,6.499,3.455,8.666,5.231,-15.509775004326936
0,2.659,1.598,2.720,1.821,1.5849625007211563
0,4.683,4.010,6.791,6.868,-14.0
0,2.190,0.867,2.960,1.580,-11.60964047443681
0,,,,,-3.1699250014423126
0,5.260,4.101,10.248,8.212,-14.03677461028802
0,0.546,0.045,0.898,0.873,6.0
0,3.177,1.141,4.330,2.324,1.0
0,4.669,2.906,5.655,4.290,-9.0
0,1.656,0.570,2.588,1.784,2.0
0,4.448,3.686,7.904,6.826,-12.92481250360578
0,2.976,0.965,5.676,3.665,6.339850002884625
0,2.810,2.345,3.412,2.916,-4.754887502163469
0,0.825,0.352,1.059,0.645,8.0
0,2.205,0.970,2.628,1.808,-1.0
0,6.910,4.041,10.083,7.506,-12.0
0,4.258,1.788,5.706,3.949,-4.0
0,3.054,2.119,4.940,4.541,-7.924812503605781
0,1.490,0.657,1.726,1.064,-4.0
0,2.980,1.692,3.461,2.831,6.339850002884625
0,4.314,2.345,5.343,3.419,-6.965784284662087
0,4.843,2.529,7.189,5.779,-5.0
0,9.252,8.022,17.377,17.160,-28.0
0,4.938,2.321,5.439,3.597,-6.339850002884625
0,3.392,2.431,4.338,3.925,-9.287712379549449
0,2.710,1.439,3.022,1.921,-12.0
0,2.802,1.826,4.667,3.907,3.0
0,1.424,0.797,2.142,2.031,-6.339850002884625
0,1.137,0.619,1.251,0.735,-10.75488750216347
0,2.343,0.939,2.676,1.475,7.0
0,1.050,0.204,1.089,0.332,4.0
0,5.071,3.032,9.225,8.724,-5.0
0,0.355,0.182,0.442,0.256,5.0
0,3.666,1.835,5.577,3.925,-5.0
0,2.334,1.367,2.771,2.180,-3.0
0,3.820,1.777,5.827,5.342,-6.0
0,3.530,1.680,5.210,3.449,-3.0
0,3.160,2.761,4.207,4.328,-5.0
0,1.932,0.090,2.535,0.715,8.0
0,4.805,3.084,7.792,5.855,-9.509775004326938
0,3.845,2.024,5.008,2.979,-3.1699250014423126
0,5.753,3.852,7.003,6.682,-4.0
0,2.365,1.427,2.809,2.032,11.094737505048094
0,3.974,1.816,4.813,2.735,-2.0
0,3.846,2.675,4.271,3.236,-15.0
0,3.991,2.628,6.712,5.078,-10.0
0,4.047,1.261,4.491,2.079,-9.287712379549449
0,3.697,2.341,4.146,2.928,-11.229419688230417
0,3.603,2.000,4.012,2.350,-3.1699250014423126
0,2.935,2.085,3.155,2.598,-18.094737505048094
0,2.954,2.269,3.191,2.792,20.89735285398626
0,2.345,1.404,2.367,1.448,13.837726474549191
0,4.348,3.237,5.895,4.991,-6.0
0,1.237,0.297,1.522,0.835,9.0
0,1.650,1.815,2.029,2.522,4.754887502163469
0,6.268,3.385,6.842,4.348,-3.1699250014423126
0,3.286,2.658,3.962,3.773,-5.0
0,4.164,2.341,4.620,3.329,-12.92481250360578
0,1.108,0.504,1.386,1.161,-6.965784284662087
0,2.483,0.643,3.884,1.481,-4.643856189774724
0,5.047,2.976,6.596,3.919,-6.643856189774725
0,2.121,1.155,3.161,1.895,-2.0
0,0.808,0.425,1.244,0.848,-3.3219280948873626
0,4.367,1.968,4.793,3.344,-16.844129532345626
0,0.896,0.736,1.049,1.132,12.0
0,3.431,1.265,3.784,2.256,-4.0
0,4.101,2.247,4.757,2.895,-11.60964047443681
0,3.993,1.501,4.445,2.829,-2.0
0,5.374,3.002,7.857,5.933,-18.0
0,1.193,0.378,1.217,0.526,4.0
0,5.402,2.947,6.025,4.701,-15.0
0,8.070,6.631,13.522,12.160,-28.529325012980813
0,3.202,1.971,4.030,3.308,-6.0
0,7.654,5.608,10.611,8.133,-10.0
0,3.823,2.064,4.140,3.242,-3.0
0,2.193,0.867,3.307,2.502,4.0
0,1.286,0.394,2.642,2.314,9.0
0,4.061,1.762,4.914,2.103,-1.0
0,6.007,3.934,12.167,11.709,-24.216021330461086
0,2.735,2.400,3.327,3.122,-7.924812503605781
0,2.729,1.483,7.567,7.965,-3.0
0,1.180,0.398,1.226,0.559,6.0
0,1.645,1.186,2.509,2.344,-4.754887502163469
0,2.025,1.409,2.245,1.740,-9.287712379549449
0,0.793,0.323,1.044,0.979,-4.0
0,3.742,1.657,3.922,2.138,-2.0
0,2.343,1.049,2.899,2.408,-3.0
0,2.500,1.763,2.660,2.057,-6.0
0,2.187,0.822,2.499,1.505,-1.0
0,5.879,4.039,8.922,8.869,-6.0
0,6.729,4.633,9.669,7.982,-15.509775004326936
0,0.926,0.454,2.709,3.021,0.0
0,4.317,2.604,9.849,8.278,-17.29715809318649
0,5.313,3.299,5.811,4.264,-8.0
0,5.143,3.756,6.914,7.028,-12.0
0,3.558,2.421,3.836,2.949,-6.339850002884625
0,1.112,0.589,1.249,0.908,3.0
0,2.330,0.622,2.987,1.356,-2.0
0,4.445,2.440,7.798,6.147,-11.229419688230417
0,4.434,3.029,5.067,4.589,-6.339850002884625
0,2.306,1.264,2.844,1.982,-4.754887502163469
0,2.996,2.467,3.583,3.102,-12.0
0,2.940,1.935,5.493,4.173,-5.0
0,4.068,2.356,4.740,3.289,-11.094737505048094
0,5.432,3.565,8.988,8.040,-7.0
0,4.005,1.862,4.355,2.526,-12.67970000576925
0,2.948,2.394,4.684,4.856,-15.849625007211563
0,5.314,2.892,8.692,8.982,-9.287712379549449
0,2.021,1.653,3.377,3.209,-3.0
0,1.135,0.506,1.563,1.239,9.509775004326938
0,3.597,3.109,4.501,4.579,-15.849625007211563
0,5.302,3.929,7.916,8.277,-16.609640474436812
0,2.370,1.293,3.164,2.049,-6.339850002884625
0,2.485,1.242,3.151,2.416,-2.0
0,5.888,2.871,7.282,3.296,-6.339850002884625
0,4.723,2.377,5.353,3.645,-6.339850002884625
0,2.511,1.018,2.650,1.219,-4.0
0,4.335,2.678,5.559,4.396,-6.339850002884625
0,3.217,1.581,3.375,2.273,7.0
0,3.926,1.989,4.886,3.673,-4.0
0,2.827,1.852,3.069,2.371,-4.0
0,1.991,0.424,2.466,0.729,0.0
0,0.922,0.426,1.208,0.781,5.0
0,2.343,0.758,2.539,1.397,20.89735285398626
0,2.605,1.861,2.992,2.653,-3.0
0,4.029,2.534,4.474,3.047,-3.0
0,2.425,0.980,3.155,1.879,-1.5849625007211563
0,1.390,0.591,1.443,0.727,6.0
0,7.870,6.548,10.691,9.599,-11.60964047443681
0,2.422,1.547,3.061,2.122,-6.0
0,7.023,4.831,13.916,13.569,-6.0
0,3.217,1.995,4.275,4.077,-6.965784284662087
0,4.137,2.396,4.433,2.528,-3.1699250014423126
0,2.384,1.291,3.990,2.397,-3.1699250014423126
0,5.589,2.986,9.336,6.783,-4.754887502163469
0,4.978,3.147,6.882,5.252,-6.0
0,6.111,4.052,10.656,10.498,-4.0
0,5.109,4.207,6.416,5.704,-21.0
0,5.710,4.448,7.496,6.755,-2.0
0,1.416,0.745,1.475,0.871,-7.924812503605781
0,5.592,3.391,6.631,4.376,-6.965784284662087
0,1.456,0.661,1.515,0.794,-4.0
0,4.741,1.708,7.646,4.041,-2.0
0,4.979,3.092,5.825,5.239,-6.965784284662087
0,4.244,2.272,5.591,3.485,-12.92481250360578
0,0.912,0.222,1.016,0.389,-3.0
0,3.455,1.877,3.511,2.143,-4.643856189774724
0,0.957,0.337,1.382,0.809,12.0
0,2.494,1.139,3.374,2.004,-4.0
0,0.965,0.171,1.048,0.333,0.0
0,5.719,4.396,7.448,6.560,-2.0
0,3.256,1.811,3.900,2.625,-4.754887502163469
0,3.740,3.148,5.971,4.264,-3.1699250014423126
0,0.771,0.352,0.858,0.629,24.0
0,3.063,1.888,3.871,2.524,-5.169925001442312
0,3.203,1.711,4.879,3.806,1.0
0,4.925,2.762,10.197,10.517,-3.0
0,1.260,0.889,1.574,1.417,-3.0
0,2.684,2.094,3.172,2.929,-4.754887502163469
0,3.848,2.100,4.043,2.153,-5.0
0,4.808,2.655,7.497,6.092,-7.924812503605781
0,5.115,2.886,6.285,4.462,-18.094737505048094
0,2.368,1.364,3.366,2.451,-4.0
0,2.106,1.539,3.804,3.321,18.50219859070546
0,1.633,1.061,1.919,1.614,-8.0
0,3.722,2.449,4.735,4.563,-8.0
0,1.847,0.440,2.183,1.017,-4.643856189774724
0,4.660,3.060,5.817,4.512,-12.92481250360578
0,2.910,2.027,4.062,3.633,-4.0
0,3.663,1.602,4.347,2.163,-9.287712379549449
0,6.394,3.698,7.348,5.950,-11.60964047443681
0,2.347,1.549,3.058,2.198,-6.0
0,5.397,3.924,7.770,7.114,-12.67970000576925
0,4.670,3.448,5.908,5.340,-11.60964047443681
0,2.100,1.589,3.582,2.729,-2.0
0,5.035,4.342,7.369,6.986,-19.019550008653876
0,3.295,2.173,3.761,2.988,-12.0
0,2.313,0.926,3.334,2.515,-10.339850002884624
0,6.069,3.407,6.388,5.417,-6.0
0,3.251,1.941,4.647,2.976,-11.094737505048094
0,2.310,1.103,4.135,2.988,-7.924812503605781
0,1.493,0.772,1.643,1.074,-4.754887502163469
0,0.770,0.139,0.799,0.191,8.0
0,4.457,3.787,6.407,6.334,-14.0
0,1.310,0.993,2.911,2.602,-5.0
0,5.347,3.317,7.439,5.989,-5.0
0,5.890,4.389,12.526,12.282,-11.229419688230417
0,2.712,1.561,3.164,2.313,6.0
0,1.459,0.662,2.618,2.262,-11.60964047443681
0,1.356,0.417,1.448,0.548,-1.0
0,4.542,2.504,5.899,5.050,-4.0
0,0.511,0.200,0.804,0.677,11.094737505048094
0,3.479,1.395,4.609,2.845,-6.965784284662087
0,2.611,1.857,2.869,2.831,2.0
0,2.796,1.354,4.001,2.742,-4.0
0,2.986,1.710,4.146,3.643,-10.339850002884624
0,1.855,0.690,2.678,2.060,1.5849625007211563
0,2.831,2.007,3.885,3.676,6.339850002884625
0,4.344,2.514,7.299,5.338,-9.509775004326938
0,3.806,2.324,5.318,3.161,-7.924812503605781
0,5.358,3.003,6.199,3.985,-4.0
0,6.564,4.188,10.714,8.918,-11.094737505048094
0,3.008,1.248,3.702,2.600,-6.339850002884625
0,3.886,2.129,5.663,4.257,-12.92481250360578
0,2.661,0.891,3.844,2.625,-12.0
0,2.516,1.311,2.848,1.735,-1.5849625007211563
0,5.129,2.446,6.537,4.951,-9.287712379549449
0,4.042,2.558,6.658,5.635,-5.0
0,2.517,2.118,3.523,3.742,-10.0
0,2.726,1.578,3.085,1.905,4.0
0,1.242,0.397,1.389,0.945,-4.0
0,2.094,0.923,3.145,2.732,-3.0
0,4.635,3.560,6.607,6.261,-18.0
0,2.407,2.407,4.987,4.999,-15.509775004326936
0,2.254,1.153,2.818,1.739,-8.0
0,3.930,2.154,4.959,3.468,-4.0
0,2.798,2.051,9.030,7.935,19.03677461028802
0,3.499,2.541,4.108,3.563,-5.0
0,4.206,2.655,5.323,4.069,-10.75488750216347
0,2.532,1.746,3.441,3.280,-16.609640474436812
0,5.266,2.435,6.452,3.786,-4.754887502163469
0,1.694,0.051,3.301,2.518,7.0
0,3.497,2.022,3.729,2.283,-6.339850002884625
0,3.076,1.726,5.320,3.533,-3.1699250014423126
0,3.191,1.910,3.722,2.284,-2.0
0,1.842,1.012,3.696,2.736,0.0
0,0.737,0.297,0.897,0.608,6.965784284662087
0,0.899,0.394,1.128,0.730,-2.807354922057604
0,2.847,1.613,4.401,2.880,-2.0
0,1.563,0.828,1.783,1.079,0.0
0,4.162,1.683,4.566,1.959,4.754887502163469
0,3.314,2.303,4.966,4.968,-9.287712379549449
0,6.555,4.408,9.667,8.936,-13.931568569324174
0,4.413,2.848,7.073,6.619,-7.0
0,5.297,4.048,8.872,7.588,-11.60964047443681
0,3.767,2.424,4.023,2.914,-12.0
0,1.633,0.494,1.951,0.796,2.0
0,0.655,0.357,0.841,0.659,3.0
0,6.189,4.138,12.834,10.940,-18.575424759098897
0,3.096,3.096,5.927,5.925,-5.0
0,6.309,4.326,10.093,8.443,-20.756589711823786
0,0.993,0.488,1.184,0.655,-6.0
0,3.756,2.249,4.169,2.700,-7.924812503605781
0,2.114,0.906,2.334,1.325,-9.509775004326938
0,0.881,0.381,1.080,0.665,6.965784284662087
0,1.864,0.523,1.989,1.126,-8.422064766172813
0,5.027,3.214,6.153,5.283,-17.924812503605782
0,1.799,0.713,2.183,1.421,-3.0
0,4.572,2.953,5.531,4.599,-6.339850002884625
0,3.391,1.698,5.397,4.492,-6.339850002884625
0,5.187,3.202,7.605,6.543,-4.0
0,2.304,1.267,2.825,2.144,-5.0
0,4.571,2.811,6.905,6.124,-5.0
0,3.023,1.355,7.095,6.379,-16.844129532345626
0,4.310,2.771,5.949,5.205,-9.509775004326938
0,4.560,3.127,6.563,4.871,-7.924812503605781
0,2.461,1.624,3.113,2.217,-6.0
0,0.659,0.282,0.922,0.648,24.0
0,4.439,2.873,6.033,4.672,-4.0
0,1.830,0.982,3.046,2.175,-23.25349666421154
0,1.967,1.561,2.279,1.941,-6.0
0,3.809,2.500,4.119,3.426,-19.651484454403228
0,1.767,0.996,2.023,1.649,-8.0
0,2.687,2.233,2.788,3.227,-7.924812503605781
0,2.891,1.340,5.512,3.986,-6.0
0,3.776,2.593,4.151,3.399,-2.0
0,3.676,1.971,4.486,2.743,-4.0
0,2.158,0.448,2.335,1.140,-3.0
0,4.758,3.691,5.636,5.659,-8.0
0,3.444,2.222,4.094,3.384,-16.844129532345626
0,2.432,1.596,2.663,2.232,-7.0
0,1.275,0.382,1.383,0.642,-4.0
0,1.040,0.376,1.254,0.965,-8.0
0,4.897,2.899,7.326,5.788,-9.965784284662089
0,4.126,1.583,4.403,1.966,-6.0
0,3.275,1.718,4.028,3.516,-16.609640474436812
0,3.301,1.620,4.540,3.596,-8.0
0,4.652,2.059,5.327,2.659,-5.0
0,2.850,1.301,3.493,2.286,-4.643856189774724
0,2.226,0.989,2.968,1.794,-9.287712379549449
0,3.620,2.097,3.811,2.697,-18.575424759098897
0,4.396,2.693,6.240,4.377,-4.0
0,4.270,2.030,6.007,3.946,-14.0
0,1.468,0.621,1.643,0.927,3.0
0,3.432,2.605,5.591,5.204,-16.253496664211536
0,3.813,2.425,4.276,3.075,-6.965784284662087
0,3.921,3.728,6.259,5.457,-12.0
0,3.079,1.580,4.178,2.923,-10.0
0,4.479,3.412,7.783,7.564,-18.0
0,1.942,0.266,2.233,0.418,15.0
0,3.586,2.357,3.927,2.614,-6.0
0,2.948,0.964,3.358,1.602,-3.0
0,4.204,2.706,4.513,3.166,-4.0
0,1.445,0.329,1.766,1.556,6.0
0,3.324,1.557,4.235,2.834,-9.287712379549449
0,5.814,5.013,10.380,9.459,-14.03677461028802
0,1.003,0.359,1.297,0.851,11.094737505048094
0,5.144,2.903,7.404,5.095,-6.0
0,7.904,6.733,12.926,12.841,-19.931568569324178
0,1.728,0.926,1.788,1.092,10.339850002884624
0,5.589,5.109,7.863,7.989,-12.0
0,3.714,2.042,6.778,5.278,-23.21928094887362
0,2.269,1.975,2.791,2.819,-5.0
0,1.606,0.242,1.994,1.162,6.0
0,3.422,1.297,3.683,1.696,-8.0
0,1.831,0.546,1.931,0.981,5.169925001442312
0,1.679,1.121,2.300,1.863,-4.0
0,1.668,1.101,2.306,1.910,-4.0
0,5.477,3.586,6.625,6.236,-7.754887502163468
0,2.957,1.137,3.701,1.392,-2.0
0,2.140,0.540,2.783,0.872,-3.1699250014423126
0,0.956,0.216,1.021,0.366,-3.0
0,2.669,1.080,3.490,1.996,5.0
0,5.168,2.693,5.655,3.022,-11.229419688230417
0,1.888,1.522,3.145,3.261,-4.754887502163469
0,2.962,1.953,3.350,2.295,1.0
0,5.092,2.728,6.738,5.446,-2.0
0,3.836,3.540,4.652,4.543,-7.0
0,1.978,0.881,2.406,1.467,-6.0
0,5.829,4.224,7.913,6.781,-6.339850002884625
0,3.942,2.156,6.078,5.312,-4.754887502163469
0,5.495,3.410,17.966,16.847,-14.03677461028802
0,3.038,1.207,3.968,2.110,-1.5849625007211563
0,3.271,2.523,4.336,4.395,-6.339850002884625
0,5.074,3.251,6.636,5.773,-15.0
0,0.533,0.237,0.630,0.641,-1.0
0,0.570,0.231,0.885,0.724,12.0
0,4.048,1.525,4.180,1.714,-13.837726474549191
0,1.856,0.796,2.838,2.211,3.1699250014423126
0,2.689,2.753,4.057,3.648,-8.0
0,2.834,1.588,2.874,1.661,-3.0
0,0.915,0.358,1.023,0.511,9.509775004326938
0,2.923,1.640,3.555,2.281,-9.287712379549449
0,0.834,0.317,0.959,0.408,6.965784284662087
0,4.568,2.698,8.499,7.869,-6.339850002884625
0,1.088,0.267,1.282,0.666,5.0
0,2.738,1.201,3.856,2.965,-4.0
0,2.896,1.407,3.798,3.077,-4.0
0,3.385,1.508,4.709,2.645,-4.0
0,4.666,3.170,6.593,5.615,-3.0
0,1.385,0.362,1.565,0.823,7.0
0,3.517,1.513,4.169,2.470,-5.0
0,,,,,-23.25349666421154
0,4.396,2.385,6.247,4.964,-6.0
0,3.700,1.870,3.935,2.668,-5.0
0,4.089,2.083,5.540,3.230,-10.0
0,0.845,0.196,0.895,0.231,20.756589711823786
0,4.831,2.570,4.983,3.018,-5.0
0,2.555,2.067,3.359,3.154,-4.754887502163469
0,3.476,2.408,4.507,4.280,-6.339850002884625
0,4.423,1.531,4.623,1.690,-5.0
0,4.631,3.409,8.809,8.063,-22.18947501009619
0,3.845,2.104,5.850,4.157,-11.60964047443681
0,6.869,5.230,11.584,10.308,-6.0
0,1.416,0.042,1.976,1.429,-1.0
0,5.404,3.399,6.869,5.516,-6.965784284662087
0,4.397,2.374,6.149,3.875,-12.92481250360578
0,3.151,2.813,3.877,3.959,-5.0
0,4.423,3.318,5.594,5.128,-7.754887502163468
0,4.299,2.804,6.587,5.873,-21.50977500432694
0,4.025,2.800,6.605,3.811,-6.339850002884625
0,4.132,2.571,7.013,4.488,-6.339850002884625
0,3.315,1.778,4.175,2.612,6.0
0,2.734,2.591,4.716,4.536,0.0
0,3.401,2.088,4.155,2.952,-4.754887502163469
0,5.664,2.433,5.927,3.197,-13.931568569324174
0,2.373,1.732,3.431,2.993,-9.287712379549449
0,4.137,3.123,5.941,6.095,-18.0
0,3.543,2.113,5.937,5.401,-12.0
0,5.854,4.556,10.956,9.370,-22.844129532345622
0,2.367,1.225,2.645,1.451,-5.0
0,4.102,1.684,4.165,1.879,-3.1699250014423126
0,1.337,0.626,1.843,1.109,0.0
0,3.292,1.419,3.946,2.800,7.0
0,1.308,0.838,1.594,1.223,-5.0
0,1.717,0.786,3.850,3.160,-5.0
0,2.136,1.494,3.050,2.477,-6.0
0,5.118,2.234,7.915,4.729,-4.0
0,5.121,4.153,7.326,6.276,-6.0
0,3.722,2.272,4.651,4.113,-4.0
0,5.153,2.797,6.436,3.818,-8.0
0,3.807,2.339,4.776,3.784,-4.754887502163469
0,6.559,4.657,7.308,6.244,-24.0
0,3.399,2.246,4.700,3.429,-4.754887502163469
0,1.236,0.483,1.420,1.091,-3.0
0,5.830,4.547,9.877,10.053,-20.89735285398626
0,7.656,6.279,12.624,11.255,-27.0
0,0.554,0.204,0.737,0.564,6.0
0,1.238,0.388,1.311,0.611,7.0
0,4.077,3.021,6.339,5.970,-23.25349666421154
0,3.808,1.700,3.956,2.758,3.0
0,4.835,3.063,7.918,7.646,-17.924812503605782
0,0.544,0.154,0.906,0.589,11.094737505048094
0,4.367,3.011,8.582,8.092,-6.339850002884625
0,5.527,4.845,7.551,7.420,-6.339850002884625
